355 1660176499 16,986350 0,400000 16,114282 17,858418 115,718636
330 1660176499 0,297990 0,800000 0,277251 0,320966 0,071260
352 1660176500 0,292646 0,200000 0,292646 0,292646 0,017128
348 1660176500 0,287963 0,200000 0,287963 0,287963 0,016585
358 1660176500 0,253426 0,400000 0,228726 0,278127 0,025934
361 1660176500 0,144758 0,200000 0,144758 0,144758 0,004191
355 1660176500 16,986350 0,400000 16,114282 17,858418 115,718636
330 1660176500 0,297990 0,800000 0,277251 0,320966 0,071260
361 1660176501 0,132055 0,200000 0,132055 0,132055 0,003488
361 1660176502 0,132055 0,200000 0,132055 0,132055 0,003488
361 1660176503 0,132055 0,200000 0,132055 0,132055 0,003488
361 1660176504 0,132055 0,200000 0,132055 0,132055 0,003488
361 1660176505 0,132055 0,200000 0,132055 0,132055 0,003488
348 1660176506 0,293289 0,400000 0,285859 0,300719 0,034429
364 1660176506 0,111949 0,400000 0,091605 0,132293 0,005179
348 1660176507 0,293289 0,400000 0,285859 0,300719 0,034429
364 1660176507 0,111949 0,400000 0,091605 0,132293 0,005179
348 1660176508 0,293289 0,400000 0,285859 0,300719 0,034429
364 1660176508 0,111949 0,400000 0,091605 0,132293 0,005179
348 1660176509 0,293289 0,400000 0,285859 0,300719 0,034429
364 1660176509 0,111949 0,400000 0,091605 0,132293 0,005179
348 1660176510 0,293289 0,400000 0,285859 0,300719 0,034429
364 1660176510 0,111949 0,400000 0,091605 0,132293 0,005179
348 1660176511 0,279620 0,400000 0,256610 0,302631 0,031487
358 1660176511 0,237762 0,800000 0,212495 0,253796 0,045413
361 1660176511 0,143785 0,200000 0,143785 0,143785 0,004135
355 1660176511 30,105315 0,800000 13,116658 46,430217 902,933762
364 1660176511 0,124931 0,200000 0,124931 0,124931 0,003122
348 1660176512 0,279620 0,400000 0,256610 0,302631 0,031487
358 1660176512 0,237762 0,800000 0,212495 0,253796 0,045413
361 1660176512 0,143785 0,200000 0,143785 0,143785 0,004135
355 1660176512 30,105315 0,800000 13,116658 46,430217 902,933762
364 1660176512 0,124931 0,200000 0,124931 0,124931 0,003122
348 1660176513 0,279620 0,400000 0,256610 0,302631 0,031487
358 1660176513 0,237762 0,800000 0,212495 0,253796 0,045413
361 1660176513 0,143785 0,200000 0,143785 0,143785 0,004135
355 1660176513 30,105315 0,800000 13,116658 46,430217 902,933762
364 1660176513 0,124931 0,200000 0,124931 0,124931 0,003122
348 1660176514 0,279620 0,400000 0,256610 0,302631 0,031487
358 1660176514 0,237762 0,800000 0,212495 0,253796 0,045413
361 1660176514 0,143785 0,200000 0,143785 0,143785 0,004135
355 1660176514 30,105315 0,800000 13,116658 46,430217 902,933762
364 1660176514 0,124931 0,200000 0,124931 0,124931 0,003122
348 1660176515 0,279620 0,400000 0,256610 0,302631 0,031487
358 1660176515 0,237762 0,800000 0,212495 0,253796 0,045413
361 1660176515 0,143785 0,200000 0,143785 0,143785 0,004135
355 1660176515 30,105315 0,800000 13,116658 46,430217 902,933762
364 1660176515 0,124931 0,200000 0,124931 0,124931 0,003122
358 1660176516 0,240196 0,600000 0,212999 0,264516 0,034884
355 1660176516 26,299263 0,600000 18,135386 42,121942 490,123395
330 1660176516 0,294754 0,600000 0,277301 0,319186 0,052318
358 1660176517 0,240196 0,600000 0,212999 0,264516 0,034884
355 1660176517 26,299263 0,600000 18,135386 42,121942 490,123395
330 1660176517 0,294754 0,600000 0,277301 0,319186 0,052318
358 1660176518 0,240196 0,600000 0,212999 0,264516 0,034884
355 1660176518 26,299263 0,600000 18,135386 42,121942 490,123395
330 1660176518 0,294754 0,600000 0,277301 0,319186 0,052318
358 1660176519 0,240196 0,600000 0,212999 0,264516 0,034884
355 1660176519 26,299263 0,600000 18,135386 42,121942 490,123395
330 1660176519 0,294754 0,600000 0,277301 0,319186 0,052318
358 1660176520 0,240196 0,600000 0,212999 0,264516 0,034884
355 1660176520 26,299263 0,600000 18,135386 42,121942 490,123395
330 1660176520 0,294754 0,600000 0,277301 0,319186 0,052318
348 1660176521 0,284894 0,200000 0,284894 0,284894 0,016233
364 1660176521 0,127895 0,200000 0,127895 0,127895 0,003271
348 1660176522 0,284894 0,200000 0,284894 0,284894 0,016233
364 1660176522 0,127895 0,200000 0,127895 0,127895 0,003271
348 1660176523 0,284894 0,200000 0,284894 0,284894 0,016233
364 1660176523 0,127895 0,200000 0,127895 0,127895 0,003271
348 1660176524 0,284894 0,200000 0,284894 0,284894 0,016233
364 1660176524 0,127895 0,200000 0,127895 0,127895 0,003271
348 1660176525 0,284894 0,200000 0,284894 0,284894 0,016233
364 1660176525 0,127895 0,200000 0,127895 0,127895 0,003271
348 1660176526 0,303444 0,400000 0,303362 0,303525 0,036831
358 1660176526 0,277926 0,200000 0,277926 0,277926 0,015449
355 1660176526 10,144092 0,200000 10,144092 10,144092 20,580521
348 1660176527 0,303444 0,400000 0,303362 0,303525 0,036831
358 1660176527 0,277926 0,200000 0,277926 0,277926 0,015449
355 1660176527 10,144092 0,200000 10,144092 10,144092 20,580521
348 1660176528 0,303444 0,400000 0,303362 0,303525 0,036831
358 1660176528 0,277926 0,200000 0,277926 0,277926 0,015449
355 1660176528 10,144092 0,200000 10,144092 10,144092 20,580521
355 1660176529 10,144092 0,200000 10,144092 10,144092 20,580521
358 1660176529 0,277926 0,200000 0,277926 0,277926 0,015449
348 1660176529 0,303444 0,400000 0,303362 0,303525 0,036831
348 1660176530 0,303444 0,400000 0,303362 0,303525 0,036831
358 1660176530 0,277926 0,200000 0,277926 0,277926 0,015449
355 1660176530 10,144092 0,200000 10,144092 10,144092 20,580521
358 1660176531 0,255273 0,400000 0,243154 0,267391 0,026124
355 1660176531 31,466471 0,400000 18,975241 43,957701 458,467861
330 1660176531 0,307992 0,800000 0,257913 0,366936 0,077145
358 1660176532 0,255273 0,400000 0,243154 0,267391 0,026124
355 1660176532 31,466471 0,400000 18,975241 43,957701 458,467861
330 1660176532 0,307992 0,800000 0,257913 0,366936 0,077145
358 1660176533 0,255273 0,400000 0,243154 0,267391 0,026124
355 1660176533 31,466471 0,400000 18,975241 43,957701 458,467861
330 1660176533 0,307992 0,800000 0,257913 0,366936 0,077145
355 1660176534 31,466471 0,400000 18,975241 43,957701 458,467861
358 1660176534 0,255273 0,400000 0,243154 0,267391 0,026124
330 1660176534 0,307992 0,800000 0,257913 0,366936 0,077145
358 1660176535 0,255273 0,400000 0,243154 0,267391 0,026124
355 1660176535 31,466471 0,400000 18,975241 43,957701 458,467861
330 1660176535 0,307992 0,800000 0,257913 0,366936 0,077145
358 1660176536 0,277286 0,200000 0,277286 0,277286 0,015377
355 1660176536 18,121980 0,200000 18,121980 18,121980 65,681233
358 1660176537 0,277286 0,200000 0,277286 0,277286 0,015377
355 1660176537 18,121980 0,200000 18,121980 18,121980 65,681233
358 1660176538 0,277286 0,200000 0,277286 0,277286 0,015377
355 1660176538 18,121980 0,200000 18,121980 18,121980 65,681233
355 1660176539 18,121980 0,200000 18,121980 18,121980 65,681233
358 1660176539 0,277286 0,200000 0,277286 0,277286 0,015377
358 1660176540 0,277286 0,200000 0,277286 0,277286 0,015377
355 1660176540 18,121980 0,200000 18,121980 18,121980 65,681233
348 1660176541 0,297803 0,600000 0,271889 0,317269 0,053430
330 1660176541 0,318600 0,200000 0,318600 0,318600 0,020301
348 1660176542 0,297803 0,600000 0,271889 0,317269 0,053430
330 1660176542 0,318600 0,200000 0,318600 0,318600 0,020301
348 1660176543 0,297803 0,600000 0,271889 0,317269 0,053430
330 1660176543 0,318600 0,200000 0,318600 0,318600 0,020301
348 1660176544 0,297803 0,600000 0,271889 0,317269 0,053430
330 1660176544 0,318600 0,200000 0,318600 0,318600 0,020301
348 1660176545 0,297803 0,600000 0,271889 0,317269 0,053430
330 1660176545 0,318600 0,200000 0,318600 0,318600 0,020301
348 1660176546 0,257324 0,200000 0,257324 0,257324 0,013243
358 1660176546 0,238582 0,600000 0,217674 0,254958 0,034298
355 1660176546 14,673535 0,600000 12,012113 17,093941 131,787508
348 1660176547 0,257324 0,200000 0,257324 0,257324 0,013243
358 1660176547 0,238582 0,600000 0,217674 0,254958 0,034298
355 1660176547 14,673535 0,600000 12,012113 17,093941 131,787508
348 1660176548 0,257324 0,200000 0,257324 0,257324 0,013243
358 1660176548 0,238582 0,600000 0,217674 0,254958 0,034298
355 1660176548 14,673535 0,600000 12,012113 17,093941 131,787508
355 1660176549 14,673535 0,600000 12,012113 17,093941 131,787508
358 1660176549 0,238582 0,600000 0,217674 0,254958 0,034298
348 1660176549 0,257324 0,200000 0,257324 0,257324 0,013243
348 1660176550 0,257324 0,200000 0,257324 0,257324 0,013243
358 1660176550 0,238582 0,600000 0,217674 0,254958 0,034298
355 1660176550 14,673535 0,600000 12,012113 17,093941 131,787508
348 1660176551 0,302209 0,200000 0,302209 0,302209 0,018266
358 1660176551 0,220506 0,200000 0,220506 0,220506 0,009725
355 1660176551 18,980705 0,200000 18,980705 18,980705 72,053429
330 1660176551 0,296619 0,800000 0,284938 0,315222 0,070505
348 1660176552 0,302209 0,200000 0,302209 0,302209 0,018266
358 1660176552 0,220506 0,200000 0,220506 0,220506 0,009725
355 1660176552 18,980705 0,200000 18,980705 18,980705 72,053429
330 1660176552 0,296619 0,800000 0,284938 0,315222 0,070505
348 1660176605 0,304341 0,400000 0,287601 0,321081 0,037162
348 1660176604 0,304341 0,400000 0,287601 0,321081 0,037162
348 1660176603 0,304341 0,400000 0,287601 0,321081 0,037162
348 1660176602 0,304341 0,400000 0,287601 0,321081 0,037162
348 1660176601 0,304341 0,400000 0,287601 0,321081 0,037162
348 1660176600 0,286956 0,400000 0,256158 0,317753 0,033317
348 1660176599 0,286956 0,400000 0,256158 0,317753 0,033317
348 1660176598 0,286956 0,400000 0,256158 0,317753 0,033317
348 1660176597 0,286956 0,400000 0,256158 0,317753 0,033317
348 1660176596 0,286956 0,400000 0,256158 0,317753 0,033317
348 1660176595 0,306260 0,200000 0,306260 0,306260 0,018759
348 1660176594 0,306260 0,200000 0,306260 0,306260 0,018759
348 1660176593 0,306260 0,200000 0,306260 0,306260 0,018759
348 1660176592 0,306260 0,200000 0,306260 0,306260 0,018759
348 1660176591 0,306260 0,200000 0,306260 0,306260 0,018759
348 1660176585 0,302125 0,600000 0,284974 0,317699 0,054875
348 1660176584 0,302125 0,600000 0,284974 0,317699 0,054875
348 1660176583 0,302125 0,600000 0,284974 0,317699 0,054875
348 1660176582 0,302125 0,600000 0,284974 0,317699 0,054875
348 1660176581 0,302125 0,600000 0,284974 0,317699 0,054875
348 1660176580 0,310235 0,400000 0,286417 0,334054 0,038725
348 1660176579 0,310235 0,400000 0,286417 0,334054 0,038725
348 1660176578 0,310235 0,400000 0,286417 0,334054 0,038725
348 1660176577 0,310235 0,400000 0,286417 0,334054 0,038725
348 1660176576 0,310235 0,400000 0,286417 0,334054 0,038725
348 1660176575 0,255605 0,200000 0,255605 0,255605 0,013067
348 1660176574 0,255605 0,200000 0,255605 0,255605 0,013067
348 1660176573 0,255605 0,200000 0,255605 0,255605 0,013067
348 1660176572 0,255605 0,200000 0,255605 0,255605 0,013067
348 1660176571 0,255605 0,200000 0,255605 0,255605 0,013067
348 1660176565 0,311771 0,400000 0,302938 0,320604 0,038912
348 1660176564 0,311771 0,400000 0,302938 0,320604 0,038912
348 1660176563 0,311771 0,400000 0,302938 0,320604 0,038912
348 1660176562 0,311771 0,400000 0,302938 0,320604 0,038912
348 1660176561 0,311771 0,400000 0,302938 0,320604 0,038912
348 1660176560 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176559 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176558 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176557 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176556 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176555 0,302209 0,200000 0,302209 0,302209 0,018266
348 1660176554 0,302209 0,200000 0,302209 0,302209 0,018266
348 1660176553 0,302209 0,200000 0,302209 0,302209 0,018266
364 1660176605 0,140572 0,200000 0,140572 0,140572 0,003952
364 1660176604 0,140572 0,200000 0,140572 0,140572 0,003952
364 1660176603 0,140572 0,200000 0,140572 0,140572 0,003952
364 1660176602 0,140572 0,200000 0,140572 0,140572 0,003952
364 1660176601 0,140572 0,200000 0,140572 0,140572 0,003952
364 1660176590 0,136341 0,200000 0,136341 0,136341 0,003718
364 1660176589 0,136341 0,200000 0,136341 0,136341 0,003718
364 1660176588 0,136341 0,200000 0,136341 0,136341 0,003718
364 1660176587 0,136341 0,200000 0,136341 0,136341 0,003718
364 1660176586 0,136341 0,200000 0,136341 0,136341 0,003718
364 1660176580 0,118137 0,200000 0,118137 0,118137 0,002791
364 1660176579 0,118137 0,200000 0,118137 0,118137 0,002791
364 1660176578 0,118137 0,200000 0,118137 0,118137 0,002791
364 1660176577 0,118137 0,200000 0,118137 0,118137 0,002791
364 1660176576 0,118137 0,200000 0,118137 0,118137 0,002791
358 1660176610 0,253067 0,400000 0,228961 0,277173 0,025850
358 1660176609 0,253067 0,400000 0,228961 0,277173 0,025850
358 1660176608 0,253067 0,400000 0,228961 0,277173 0,025850
358 1660176607 0,253067 0,400000 0,228961 0,277173 0,025850
358 1660176606 0,253067 0,400000 0,228961 0,277173 0,025850
358 1660176605 0,240502 0,200000 0,240502 0,240502 0,011568
358 1660176604 0,240502 0,200000 0,240502 0,240502 0,011568
358 1660176603 0,240502 0,200000 0,240502 0,240502 0,011568
358 1660176602 0,240502 0,200000 0,240502 0,240502 0,011568
358 1660176601 0,240502 0,200000 0,240502 0,240502 0,011568
358 1660176600 0,214435 0,400000 0,213262 0,215609 0,018394
358 1660176599 0,214435 0,400000 0,213262 0,215609 0,018394
358 1660176598 0,214435 0,400000 0,213262 0,215609 0,018394
358 1660176597 0,214435 0,400000 0,213262 0,215609 0,018394
358 1660176596 0,214435 0,400000 0,213262 0,215609 0,018394
358 1660176590 0,244182 0,600000 0,225771 0,280041 0,036161
358 1660176589 0,244182 0,600000 0,225771 0,280041 0,036161
358 1660176588 0,244182 0,600000 0,225771 0,280041 0,036161
358 1660176587 0,244182 0,600000 0,225771 0,280041 0,036161
358 1660176586 0,244182 0,600000 0,225771 0,280041 0,036161
358 1660176585 0,247726 0,400000 0,223194 0,272259 0,024788
358 1660176584 0,247726 0,400000 0,223194 0,272259 0,024788
358 1660176583 0,247726 0,400000 0,223194 0,272259 0,024788
358 1660176582 0,247726 0,400000 0,223194 0,272259 0,024788
358 1660176581 0,247726 0,400000 0,223194 0,272259 0,024788
358 1660176570 0,233299 0,400000 0,216536 0,250063 0,021884
358 1660176569 0,233299 0,400000 0,216536 0,250063 0,021884
358 1660176568 0,233299 0,400000 0,216536 0,250063 0,021884
358 1660176567 0,233299 0,400000 0,216536 0,250063 0,021884
358 1660176566 0,233299 0,400000 0,216536 0,250063 0,021884
358 1660176565 0,271801 0,400000 0,261096 0,282507 0,029596
358 1660176564 0,271801 0,400000 0,261096 0,282507 0,029596
358 1660176563 0,271801 0,400000 0,261096 0,282507 0,029596
358 1660176562 0,271801 0,400000 0,261096 0,282507 0,029596
358 1660176561 0,271801 0,400000 0,261096 0,282507 0,029596
358 1660176555 0,220506 0,200000 0,220506 0,220506 0,009725
358 1660176554 0,220506 0,200000 0,220506 0,220506 0,009725
358 1660176553 0,220506 0,200000 0,220506 0,220506 0,009725
361 1660176600 0,089099 0,200000 0,089099 0,089099 0,001588
361 1660176599 0,089099 0,200000 0,089099 0,089099 0,001588
361 1660176598 0,089099 0,200000 0,089099 0,089099 0,001588
361 1660176597 0,089099 0,200000 0,089099 0,089099 0,001588
361 1660176596 0,089099 0,200000 0,089099 0,089099 0,001588
361 1660176585 0,155739 0,200000 0,155739 0,155739 0,004851
361 1660176584 0,155739 0,200000 0,155739 0,155739 0,004851
361 1660176583 0,155739 0,200000 0,155739 0,155739 0,004851
361 1660176582 0,155739 0,200000 0,155739 0,155739 0,004851
361 1660176581 0,155739 0,200000 0,155739 0,155739 0,004851
361 1660176575 0,118589 0,200000 0,118589 0,118589 0,002813
361 1660176574 0,118589 0,200000 0,118589 0,118589 0,002813
361 1660176573 0,118589 0,200000 0,118589 0,118589 0,002813
361 1660176572 0,118589 0,200000 0,118589 0,118589 0,002813
361 1660176571 0,118589 0,200000 0,118589 0,118589 0,002813
355 1660176610 20,921924 0,400000 20,757199 21,086649 175,101613
355 1660176609 20,921924 0,400000 20,757199 21,086649 175,101613
355 1660176608 20,921924 0,400000 20,757199 21,086649 175,101613
355 1660176607 20,921924 0,400000 20,757199 21,086649 175,101613
355 1660176606 20,921924 0,400000 20,757199 21,086649 175,101613
355 1660176605 17,173919 0,200000 17,173919 17,173919 58,988697
355 1660176604 17,173919 0,200000 17,173919 17,173919 58,988697
355 1660176603 17,173919 0,200000 17,173919 17,173919 58,988697
355 1660176602 17,173919 0,200000 17,173919 17,173919 58,988697
355 1660176601 17,173919 0,200000 17,173919 17,173919 58,988697
355 1660176600 25,616163 0,400000 11,784292 39,448035 339,003395
355 1660176599 25,616163 0,400000 11,784292 39,448035 339,003395
355 1660176598 25,616163 0,400000 11,784292 39,448035 339,003395
355 1660176597 25,616163 0,400000 11,784292 39,448035 339,003395
355 1660176596 25,616163 0,400000 11,784292 39,448035 339,003395
355 1660176590 18,983943 0,600000 17,170953 21,099684 217,805054
355 1660176589 18,983943 0,600000 17,170953 21,099684 217,805054
355 1660176588 18,983943 0,600000 17,170953 21,099684 217,805054
355 1660176587 18,983943 0,600000 17,170953 21,099684 217,805054
355 1660176586 18,983943 0,600000 17,170953 21,099684 217,805054
355 1660176585 27,843934 0,400000 14,034800 41,653069 386,390752
355 1660176584 27,843934 0,400000 14,034800 41,653069 386,390752
355 1660176583 27,843934 0,400000 14,034800 41,653069 386,390752
355 1660176582 27,843934 0,400000 14,034800 41,653069 386,390752
355 1660176581 27,843934 0,400000 14,034800 41,653069 386,390752
355 1660176570 16,181721 0,400000 14,538708 17,824734 105,819034
355 1660176569 16,181721 0,400000 14,538708 17,824734 105,819034
355 1660176568 16,181721 0,400000 14,538708 17,824734 105,819034
355 1660176567 16,181721 0,400000 14,538708 17,824734 105,819034
355 1660176566 16,181721 0,400000 14,538708 17,824734 105,819034
355 1660176565 10,265934 0,400000 10,019364 10,512505 42,180081
355 1660176564 10,265934 0,400000 10,019364 10,512505 42,180081
355 1660176563 10,265934 0,400000 10,019364 10,512505 42,180081
355 1660176562 10,265934 0,400000 10,019364 10,512505 42,180081
355 1660176561 10,265934 0,400000 10,019364 10,512505 42,180081
355 1660176555 18,980705 0,200000 18,980705 18,980705 72,053429
355 1660176554 18,980705 0,200000 18,980705 18,980705 72,053429
355 1660176553 18,980705 0,200000 18,980705 18,980705 72,053429
352 1660176600 0,334012 0,200000 0,334012 0,334012 0,022313
352 1660176599 0,334012 0,200000 0,334012 0,334012 0,022313
352 1660176598 0,334012 0,200000 0,334012 0,334012 0,022313
352 1660176597 0,334012 0,200000 0,334012 0,334012 0,022313
352 1660176596 0,334012 0,200000 0,334012 0,334012 0,022313
352 1660176590 0,256330 0,200000 0,256330 0,256330 0,013141
352 1660176589 0,256330 0,200000 0,256330 0,256330 0,013141
352 1660176588 0,256330 0,200000 0,256330 0,256330 0,013141
352 1660176587 0,256330 0,200000 0,256330 0,256330 0,013141
352 1660176586 0,256330 0,200000 0,256330 0,256330 0,013141
352 1660176575 0,318591 0,200000 0,318591 0,318591 0,020300
352 1660176574 0,318591 0,200000 0,318591 0,318591 0,020300
352 1660176573 0,318591 0,200000 0,318591 0,318591 0,020300
352 1660176572 0,318591 0,200000 0,318591 0,318591 0,020300
352 1660176571 0,318591 0,200000 0,318591 0,318591 0,020300
352 1660176560 0,287856 0,200000 0,287856 0,287856 0,016572
352 1660176559 0,287856 0,200000 0,287856 0,287856 0,016572
352 1660176558 0,287856 0,200000 0,287856 0,287856 0,016572
352 1660176557 0,287856 0,200000 0,287856 0,287856 0,016572
352 1660176556 0,287856 0,200000 0,287856 0,287856 0,016572
330 1660176610 0,302535 0,800000 0,270126 0,335078 0,073644
330 1660176609 0,302535 0,800000 0,270126 0,335078 0,073644
330 1660176608 0,302535 0,800000 0,270126 0,335078 0,073644
330 1660176607 0,302535 0,800000 0,270126 0,335078 0,073644
330 1660176606 0,302535 0,800000 0,270126 0,335078 0,073644
330 1660176590 0,290626 0,800000 0,267628 0,304046 0,067742
330 1660176589 0,290626 0,800000 0,267628 0,304046 0,067742
330 1660176588 0,290626 0,800000 0,267628 0,304046 0,067742
330 1660176587 0,290626 0,800000 0,267628 0,304046 0,067742
330 1660176586 0,290626 0,800000 0,267628 0,304046 0,067742
330 1660176580 0,261041 0,200000 0,261041 0,261041 0,013629
330 1660176579 0,261041 0,200000 0,261041 0,261041 0,013629
330 1660176578 0,261041 0,200000 0,261041 0,261041 0,013629
330 1660176577 0,261041 0,200000 0,261041 0,261041 0,013629
330 1660176576 0,261041 0,200000 0,261041 0,261041 0,013629
330 1660176570 0,331620 1,000000 0,317689 0,336864 0,110024
330 1660176569 0,331620 1,000000 0,317689 0,336864 0,110024
330 1660176568 0,331620 1,000000 0,317689 0,336864 0,110024
330 1660176567 0,331620 1,000000 0,317689 0,336864 0,110024
330 1660176566 0,331620 1,000000 0,317689 0,336864 0,110024
330 1660176560 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176559 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176558 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176557 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176556 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176555 0,296619 0,800000 0,284938 0,315222 0,070505
330 1660176554 0,296619 0,800000 0,284938 0,315222 0,070505
330 1660176553 0,296619 0,800000 0,284938 0,315222 0,070505
348 1660176553 0,302209 0,200000 0,302209 0,302209 0,018266
358 1660176553 0,220506 0,200000 0,220506 0,220506 0,009725
355 1660176553 18,980705 0,200000 18,980705 18,980705 72,053429
330 1660176553 0,296619 0,800000 0,284938 0,315222 0,070505
355 1660176554 18,980705 0,200000 18,980705 18,980705 72,053429
358 1660176554 0,220506 0,200000 0,220506 0,220506 0,009725
348 1660176554 0,302209 0,200000 0,302209 0,302209 0,018266
330 1660176554 0,296619 0,800000 0,284938 0,315222 0,070505
348 1660176555 0,302209 0,200000 0,302209 0,302209 0,018266
358 1660176555 0,220506 0,200000 0,220506 0,220506 0,009725
355 1660176555 18,980705 0,200000 18,980705 18,980705 72,053429
330 1660176555 0,296619 0,800000 0,284938 0,315222 0,070505
352 1660176556 0,287856 0,200000 0,287856 0,287856 0,016572
352 1660176557 0,287856 0,200000 0,287856 0,287856 0,016572
348 1660176556 0,303128 0,400000 0,287926 0,318330 0,036847
348 1660176557 0,303128 0,400000 0,287926 0,318330 0,036847
330 1660176556 0,333066 0,200000 0,333066 0,333066 0,022187
330 1660176557 0,333066 0,200000 0,333066 0,333066 0,022187
352 1660176558 0,287856 0,200000 0,287856 0,287856 0,016572
348 1660176558 0,303128 0,400000 0,287926 0,318330 0,036847
330 1660176558 0,333066 0,200000 0,333066 0,333066 0,022187
352 1660176559 0,287856 0,200000 0,287856 0,287856 0,016572
348 1660176559 0,303128 0,400000 0,287926 0,318330 0,036847
330 1660176559 0,333066 0,200000 0,333066 0,333066 0,022187
352 1660176560 0,287856 0,200000 0,287856 0,287856 0,016572
348 1660176560 0,303128 0,400000 0,287926 0,318330 0,036847
330 1660176560 0,333066 0,200000 0,333066 0,333066 0,022187
348 1660176561 0,311771 0,400000 0,302938 0,320604 0,038912
358 1660176561 0,271801 0,400000 0,261096 0,282507 0,029596
355 1660176561 10,265934 0,400000 10,019364 10,512505 42,180081
348 1660176562 0,311771 0,400000 0,302938 0,320604 0,038912
358 1660176562 0,271801 0,400000 0,261096 0,282507 0,029596
355 1660176562 10,265934 0,400000 10,019364 10,512505 42,180081
348 1660176563 0,311771 0,400000 0,302938 0,320604 0,038912
358 1660176563 0,271801 0,400000 0,261096 0,282507 0,029596
355 1660176563 10,265934 0,400000 10,019364 10,512505 42,180081
348 1660176564 0,311771 0,400000 0,302938 0,320604 0,038912
358 1660176564 0,271801 0,400000 0,261096 0,282507 0,029596
355 1660176564 10,265934 0,400000 10,019364 10,512505 42,180081
348 1660176565 0,311771 0,400000 0,302938 0,320604 0,038912
358 1660176565 0,271801 0,400000 0,261096 0,282507 0,029596
355 1660176565 10,265934 0,400000 10,019364 10,512505 42,180081
358 1660176566 0,233299 0,400000 0,216536 0,250063 0,021884
355 1660176566 16,181721 0,400000 14,538708 17,824734 105,819034
330 1660176566 0,331620 1,000000 0,317689 0,336864 0,110024
358 1660176567 0,233299 0,400000 0,216536 0,250063 0,021884
355 1660176567 16,181721 0,400000 14,538708 17,824734 105,819034
330 1660176567 0,331620 1,000000 0,317689 0,336864 0,110024
358 1660176568 0,233299 0,400000 0,216536 0,250063 0,021884
355 1660176568 16,181721 0,400000 14,538708 17,824734 105,819034
330 1660176568 0,331620 1,000000 0,317689 0,336864 0,110024
358 1660176569 0,233299 0,400000 0,216536 0,250063 0,021884
355 1660176569 16,181721 0,400000 14,538708 17,824734 105,819034
330 1660176569 0,331620 1,000000 0,317689 0,336864 0,110024
358 1660176570 0,233299 0,400000 0,216536 0,250063 0,021884
355 1660176570 16,181721 0,400000 14,538708 17,824734 105,819034
330 1660176570 0,331620 1,000000 0,317689 0,336864 0,110024
352 1660176571 0,318591 0,200000 0,318591 0,318591 0,020300
348 1660176571 0,255605 0,200000 0,255605 0,255605 0,013067
361 1660176571 0,118589 0,200000 0,118589 0,118589 0,002813
352 1660176572 0,318591 0,200000 0,318591 0,318591 0,020300
348 1660176572 0,255605 0,200000 0,255605 0,255605 0,013067
361 1660176572 0,118589 0,200000 0,118589 0,118589 0,002813
352 1660176573 0,318591 0,200000 0,318591 0,318591 0,020300
348 1660176573 0,255605 0,200000 0,255605 0,255605 0,013067
361 1660176573 0,118589 0,200000 0,118589 0,118589 0,002813
352 1660176574 0,318591 0,200000 0,318591 0,318591 0,020300
348 1660176574 0,255605 0,200000 0,255605 0,255605 0,013067
361 1660176574 0,118589 0,200000 0,118589 0,118589 0,002813
352 1660176575 0,318591 0,200000 0,318591 0,318591 0,020300
348 1660176575 0,255605 0,200000 0,255605 0,255605 0,013067
361 1660176575 0,118589 0,200000 0,118589 0,118589 0,002813
348 1660176576 0,310235 0,400000 0,286417 0,334054 0,038725
364 1660176576 0,118137 0,200000 0,118137 0,118137 0,002791
330 1660176576 0,261041 0,200000 0,261041 0,261041 0,013629
348 1660176577 0,310235 0,400000 0,286417 0,334054 0,038725
364 1660176577 0,118137 0,200000 0,118137 0,118137 0,002791
330 1660176577 0,261041 0,200000 0,261041 0,261041 0,013629
348 1660176578 0,310235 0,400000 0,286417 0,334054 0,038725
364 1660176578 0,118137 0,200000 0,118137 0,118137 0,002791
330 1660176578 0,261041 0,200000 0,261041 0,261041 0,013629
348 1660176579 0,310235 0,400000 0,286417 0,334054 0,038725
364 1660176579 0,118137 0,200000 0,118137 0,118137 0,002791
330 1660176579 0,261041 0,200000 0,261041 0,261041 0,013629
348 1660176580 0,310235 0,400000 0,286417 0,334054 0,038725
364 1660176580 0,118137 0,200000 0,118137 0,118137 0,002791
330 1660176580 0,261041 0,200000 0,261041 0,261041 0,013629
348 1660176581 0,302125 0,600000 0,284974 0,317699 0,054875
358 1660176581 0,247726 0,400000 0,223194 0,272259 0,024788
361 1660176581 0,155739 0,200000 0,155739 0,155739 0,004851
355 1660176581 27,843934 0,400000 14,034800 41,653069 386,390752
348 1660176582 0,302125 0,600000 0,284974 0,317699 0,054875
358 1660176582 0,247726 0,400000 0,223194 0,272259 0,024788
361 1660176582 0,155739 0,200000 0,155739 0,155739 0,004851
